# irsim weather v1
# SYNTHETIC thick-overcast still day, 48 h from 2024-06-21T00:00Z, local = UTC+2.
# Generated by scripts/generate_weather.py (irsim.thermal.weather_io.synthetic_clear_day):
# sinusoidal T_air 288.15 +- 2 K (cloud damps the clear-sky swing to a third, max 15:00
# local), RH 0.78-0.88 from an 11 C dew point, NO direct beam and half-sine DHI 150 W m^-2
# between 05:30 and 21:00 local, wind 1.5 m/s, cloud 0.98, visibility 8 km. The condition
# under which every surface sits within a kelvin or two of ambient, which is what the MP.4
# ignition demo needs in frame 0. Not a measurement; a documented fixture (ADR 0032).
time_utc,t_air_k,rh_fraction,wind_speed_m_s,cloud_fraction,dni_w_m2,dhi_w_m2,visibility_m,precip_mm_h
2024-06-21T18:00:00Z,288.667638090205,0.7446287690104296,1.5,0.98,0.0,30.194778013299025,8000.0,0.0
2024-06-21T19:00:00Z,288.15,0.7698145156910448,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-21T20:00:00Z,287.63236190979495,0.7959583683388896,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-21T21:00:00Z,287.15,0.8212183738504668,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-21T22:00:00Z,286.73578643762687,0.8436273649155571,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-21T23:00:00Z,286.4179491924311,0.8612868660958583,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T00:00:00Z,286.21814834742185,0.8725997628197644,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T01:00:00Z,286.15,0.8764963436839737,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T02:00:00Z,286.21814834742185,0.8725997628197644,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T03:00:00Z,286.4179491924311,0.8612868660958583,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T04:00:00Z,286.73578643762687,0.8436273649155571,1.5,0.98,0.0,15.175248298114825,8000.0,0.0
2024-06-22T05:00:00Z,287.15,0.8212183738504668,1.5,0.98,0.0,44.90446844600369,8000.0,0.0
2024-06-22T06:00:00Z,287.63236190979495,0.7959583683388896,1.5,0.98,0.0,72.79529437966215,8000.0,0.0
2024-06-22T07:00:00Z,288.15,0.7698145156910448,1.5,0.98,0.0,97.70587240833332,8000.0,0.0
2024-06-22T08:00:00Z,288.667638090205,0.7446287690104296,1.5,0.98,0.0,118.61636054065478,8000.0,0.0
2024-06-22T09:00:00Z,289.15,0.7219878565916649,1.5,0.98,0.0,134.67068093561124,8000.0,0.0
2024-06-22T10:00:00Z,289.5642135623731,0.7031601618911145,1.5,0.98,0.0,145.21156782993063,8000.0,0.0
2024-06-22T11:00:00Z,289.8820508075689,0.68908605819719,1.5,0.98,0.0,149.80747607565792,8000.0,0.0
2024-06-22T12:00:00Z,290.0818516525781,0.6804004568114016,1.5,0.98,0.0,148.2702486492167,8000.0,0.0
2024-06-22T13:00:00Z,290.15,0.6774660830378915,1.5,0.98,0.0,140.6628198220621,8000.0,0.0
2024-06-22T14:00:00Z,290.0818516525781,0.6804004568114016,1.5,0.98,0.0,127.29663862421263,8000.0,0.0
2024-06-22T15:00:00Z,289.8820508075689,0.68908605819719,1.5,0.98,0.0,108.71891808436803,8000.0,0.0
2024-06-22T16:00:00Z,289.5642135623731,0.7031601618911145,1.5,0.98,0.0,85.69023226421885,8000.0,0.0
2024-06-22T17:00:00Z,289.15,0.7219878565916649,1.5,0.98,0.0,59.15337826699779,8000.0,0.0
2024-06-22T18:00:00Z,288.667638090205,0.7446287690104296,1.5,0.98,0.0,30.194778013299025,8000.0,0.0
2024-06-22T19:00:00Z,288.15,0.7698145156910448,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T20:00:00Z,287.63236190979495,0.7959583683388896,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T21:00:00Z,287.15,0.8212183738504668,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T22:00:00Z,286.73578643762687,0.8436273649155571,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-22T23:00:00Z,286.4179491924311,0.8612868660958583,1.5,0.98,0.0,0.0,8000.0,0.0
2024-06-23T00:00:00Z,286.21814834742185,0.8725997628197644,1.5,0.98,0.0,0.0,8000.0,0.0
